rent_id	year	number_of_bedrooms	property_type	location	cost
64300ab6c1f531f75d1b7391	2021	Three bed	Apartment	Clongriffin, Dublin 13	2158.96
64300ab6c1f531f75d1b7392	2021	Three bed	Apartment	Blanchardstown, Dublin 15	1707.94
64300ab6c1f531f75d1b7393	2021	Three bed	Apartment	Castleknock, Dublin 15	2041.87
64300ab6c1f531f75d1b7394	2021	Three bed	Apartment	Ongar, Dublin 15	1631.6
64300ab6c1f531f75d1b7395	2021	Three bed	Apartment	Royal Canal Park, Dublin 15	1783.37
64300ab6c1f531f75d1b7396	2021	Three bed	Apartment	Dundrum, Dublin 16	2555.2
64300ab6c1f531f75d1b7397	2021	Three bed	Apartment	Cabinteely, Dublin 18	2145.53
64300ab6c1f531f75d1b7398	2021	Three bed	Apartment	Leopardstown, Dublin 18	2499.95
64300ab6c1f531f75d1b7399	2021	Three bed	Apartment	Sandyford, Dublin 18	2280.76
64300ab6c1f531f75d1b739a	2021	Three bed	Apartment	Clondalkin, Dublin 22	1620.34
64300ab6c1f531f75d1b739b	2021	Three bed	Apartment	Tallaght, Dublin 24	1801.57
64300ab6c1f531f75d1b739c	2021	Three bed	Apartment	Galway	1382.23
64300ab6c1f531f75d1b739d	2021	Three bed	Apartment	Galway City	1453.77
64300ab6c1f531f75d1b739e	2021	Three bed	Apartment	Doughiska, Galway	1183.92
64300ab6c1f531f75d1b739f	2021	Three bed	Apartment	Kerry	958.37
64300ab6c1f531f75d1b73a0	2021	Three bed	Apartment	Kildare	1610.52
64300ab6c1f531f75d1b73a1	2021	Three bed	Apartment	Maynooth, Kildare	2018.69
64300ab6c1f531f75d1b73a2	2021	Three bed	Apartment	Limerick	1216.65
64300ab6c1f531f75d1b73a3	2021	Three bed	Apartment	Limerick City	1231.09
64300ab6c1f531f75d1b73a4	2021	Three bed	Apartment	Castletroy, Limerick	1242.7
64300ab6c1f531f75d1b73a5	2021	Three bed	Apartment	Dooradoyle, Limerick	1182.82
64300ab6c1f531f75d1b73a6	2021	Three bed	Apartment	Longford	711.22
64300ab6c1f531f75d1b73a7	2021	Three bed	Apartment	Louth	1188.04
64300ab6c1f531f75d1b73a8	2021	Three bed	Apartment	Drogheda, Louth	1283.21
64300ab6c1f531f75d1b73a9	2021	Three bed	Apartment	Dundalk, Louth	1097.2
64300ab6c1f531f75d1b73aa	2021	Three bed	Apartment	Mayo	784.91
64300ab6c1f531f75d1b73ab	2021	Three bed	Apartment	Meath	1377.86
64300ab6c1f531f75d1b73ac	2021	Three bed	Apartment	Navan, Meath	1242.88
64300ab6c1f531f75d1b73ad	2021	Three bed	Apartment	Sligo	894.1
64300ab6c1f531f75d1b73ae	2021	Three bed	Apartment	Sligo Town	923.18
64300ab6c1f531f75d1b73af	2021	Three bed	Apartment	Tipperary	796.59
64300ab6c1f531f75d1b73b0	2021	Three bed	Apartment	Waterford	994.38
64300ab6c1f531f75d1b73b1	2021	Three bed	Apartment	Waterford City	1007.98
64300ab6c1f531f75d1b73b2	2021	Three bed	Apartment	Inner Ring Road, Waterford	1050.98
64300ab6c1f531f75d1b73b3	2021	Three bed	Apartment	Westmeath	1013.08
64300ab6c1f531f75d1b73b4	2021	Three bed	Apartment	Athlone, Westmeath	1134.93
64300ab6c1f531f75d1b73b5	2021	Three bed	Apartment	Mullingar, Westmeath	959.7
64300ab6c1f531f75d1b73b6	2021	Three bed	Apartment	Wexford	868.19
64300ab6c1f531f75d1b73b7	2021	Three bed	Apartment	Wicklow	1625.71
64300ab6c1f531f75d1b73b8	2021	Three bed	Other flats	Dublin	1911.25
64300ab6c1f531f75d1b73b9	2021	Four plus bed	All property types	Carlow	1190.51
64300ab6c1f531f75d1b73ba	2021	Four plus bed	All property types	Carlow Town	1259.87
64300ab6c1f531f75d1b73bb	2021	Four plus bed	All property types	Cavan	815.42
64300ab6c1f531f75d1b73bc	2021	Four plus bed	All property types	Cavan Town	837.09
64300ab6c1f531f75d1b73bd	2021	Four plus bed	All property types	Clare	953.48
64300ab6c1f531f75d1b73be	2021	Four plus bed	All property types	Ennis, Clare	1021.44
64300ab6c1f531f75d1b73bf	2021	Four plus bed	All property types	Cork	1492.39
64300ab6c1f531f75d1b73c0	2021	Four plus bed	All property types	Cork City	1779.36
64300ab6c1f531f75d1b73c1	2021	Four plus bed	All property types	Ballincollig, Cork	1536.23
64300ab6c1f531f75d1b73c2	2021	Four plus bed	All property types	Bandon, Cork	1188.23
64300ab6c1f531f75d1b73c3	2021	Four plus bed	All property types	Bishopstown, Cork	1720.15
64300ab6c1f531f75d1b73c4	2021	Four plus bed	All property types	Carrigaline, Cork	1455.14
64300ab6c1f531f75d1b73c5	2021	Four plus bed	All property types	Charleville, Cork	934.43
64300ab6c1f531f75d1b73c6	2021	Four plus bed	All property types	Kinsale, Cork	1782.75
64300ab6c1f531f75d1b73c7	2021	Four plus bed	All property types	Macroom, Cork	1047.93
64300ab6c1f531f75d1b73c8	2021	Four plus bed	All property types	Mallow, Cork	1077.17
64300ab6c1f531f75d1b73c9	2021	Four plus bed	All property types	Midleton, Cork	1347.24
64300ab6c1f531f75d1b73ca	2021	Four plus bed	All property types	Donegal	725.87
64300ab6c1f531f75d1b73cb	2021	Four plus bed	All property types	Ballybofey, Donegal	635.76
64300ab6c1f531f75d1b73cc	2021	Four plus bed	All property types	Buncrana, Donegal	667.73
64300ab6c1f531f75d1b73cd	2021	Four plus bed	All property types	Letterkenny, Donegal	833.69
64300ab6c1f531f75d1b73ce	2021	Four plus bed	All property types	Dublin	2663.91
64300ab6c1f531f75d1b73cf	2021	Four plus bed	All property types	Balbriggan, Dublin	1734.18
64300ab6c1f531f75d1b73d0	2021	Four plus bed	All property types	Blackrock, Dublin	3263.55
64300ab6c1f531f75d1b73d1	2021	Four plus bed	All property types	Booterstown, Dublin	3445.44
64300ab6c1f531f75d1b73d2	2021	Four plus bed	All property types	Donabate, Dublin	2159.96
64300ab6c1f531f75d1b73d3	2021	Four plus bed	All property types	Dun Laoghaire, Dublin	3309.39
64300ab6c1f531f75d1b73d4	2021	Four plus bed	All property types	Lucan, Dublin	2123.48
64300ab6c1f531f75d1b73d5	2021	Four plus bed	All property types	Malahide, Dublin	3117.51
64300ab6c1f531f75d1b73d6	2021	Four plus bed	All property types	Portmarnock, Dublin	2765.25
64300ab6c1f531f75d1b73d7	2021	Four plus bed	All property types	Shankill, Dublin	2554.17
64300ab6c1f531f75d1b73d8	2021	Four plus bed	All property types	Stillorgan, Dublin	3277.39
64300ab6c1f531f75d1b73d9	2021	Four plus bed	All property types	Swords, Dublin	1827.37
64300ab6c1f531f75d1b73da	2021	Four plus bed	All property types	Clontarf, Dublin 3	2959.83
64300ab6c1f531f75d1b73db	2021	Four plus bed	All property types	Drumcondra, Dublin 3	2335.4
64300ab6c1f531f75d1b73dc	2021	Four plus bed	All property types	Dublin 4	3831.76
64300ab6c1f531f75d1b73dd	2021	Four plus bed	All property types	Ballsbridge, Dublin 4	3882.49
64300ab6c1f531f75d1b73de	2021	Four plus bed	All property types	Donnybrook, Dublin 4	3984.22
64300ab6c1f531f75d1b73df	2021	Four plus bed	All property types	Sandymount, Dublin 4	3783.07
64300ab6c1f531f75d1b73e0	2021	Four plus bed	All property types	Dublin 6	2618.48
64300ab6c1f531f75d1b73e1	2021	Four plus bed	All property types	Ranelagh, Dublin 6	3465.84
64300ab6c1f531f75d1b73e2	2021	Four plus bed	All property types	Rathgar, Dublin 6	2630.79
64300ab6c1f531f75d1b73e3	2021	Four plus bed	All property types	Rathmines, Dublin 6	3050.19
64300ab6c1f531f75d1b73e4	2021	Four plus bed	All property types	Terenure, Dublin 6W	2745.1
64300ab6c1f531f75d1b73e5	2021	Four plus bed	All property types	Dublin 9	1807.84
64300ab6c1f531f75d1b73e6	2021	Four plus bed	All property types	Glasnevin, Dublin 9	2231.61
64300ab6c1f531f75d1b73e7	2021	Four plus bed	All property types	Santry, Dublin 9	2415.71
64300ab6c1f531f75d1b73e8	2021	Four plus bed	All property types	Finglas, Dublin 11	1992.0
64300ab6c1f531f75d1b73e9	2021	Four plus bed	All property types	Kimmage, Dublin 12	2496.63
64300ab6c1f531f75d1b73ea	2021	Four plus bed	All property types	Balgriffin, Dublin 13	2253.7
64300ab6c1f531f75d1b73eb	2021	Four plus bed	All property types	Dublin 14	2909.46
64300ab6c1f531f75d1b73ec	2021	Four plus bed	All property types	Clonskeagh, Dublin 14	3320.97
64300ab6c1f531f75d1b73ed	2021	Four plus bed	All property types	Goatstown, Dublin 14	2963.49
64300ab6c1f531f75d1b73ee	2021	Four plus bed	All property types	Dublin 15	1963.7
64300ab6c1f531f75d1b73ef	2021	Four plus bed	All property types	Castleknock, Dublin 15	2285.02
64300ab6c1f531f75d1b73f0	2021	Four plus bed	All property types	Clonsilla, Dublin 15	1998.48
64300ab6c1f531f75d1b73f1	2021	Four plus bed	All property types	Dundrum, Dublin 16	2711.1
64300ab6c1f531f75d1b73f2	2021	Four plus bed	All property types	Rathfarnham, Dublin 16	2635.05
64300ab6c1f531f75d1b73f3	2021	Four plus bed	All property types	Foxrock, Dublin 18	3351.43
64300ab6c1f531f75d1b73f4	2021	Four plus bed	All property types	Clondalkin, Dublin 22	1738.18
64300ab6c1f531f75d1b73f5	2021	Four plus bed	All property types	Tallaght, Dublin 24	1880.84
64300ab6c1f531f75d1b73f6	2021	Four plus bed	All property types	Galway	1452.44
64300ab6c1f531f75d1b73f7	2021	Four plus bed	All property types	Galway City	1716.24
64300ab6c1f531f75d1b73f8	2021	Four plus bed	All property types	Athenry, Galway	1083.6
64300ab6c1f531f75d1b73f9	2021	Four plus bed	All property types	Ballinasloe, Galway	893.86
64300ab6c1f531f75d1b73fa	2021	Four plus bed	All property types	Barna, Galway	1719.2
64300ab6c1f531f75d1b73fb	2021	Four plus bed	All property types	Claregalway, Galway	1218.19
64300ab6c1f531f75d1b73fc	2021	Four plus bed	All property types	Doughiska, Galway	1332.04
64300ab6c1f531f75d1b73fd	2021	Four plus bed	All property types	Gort, Galway	1020.23
64300ab6c1f531f75d1b73fe	2021	Four plus bed	All property types	Headford, Galway	1349.37
64300ab6c1f531f75d1b73ff	2021	Four plus bed	All property types	Loughrea, Galway	1006.4
64300ab6c1f531f75d1b7400	2021	Four plus bed	All property types	Moycullen, Galway	1439.39
64300ab6c1f531f75d1b7401	2021	Four plus bed	All property types	Oranmore, Galway	1480.07
64300ab6c1f531f75d1b7402	2021	Four plus bed	All property types	Tuam, Galway	1044.42
64300ab6c1f531f75d1b7403	2021	Four plus bed	All property types	Kerry	936.11
64300ab6c1f531f75d1b7404	2021	Four plus bed	All property types	Killarney, Kerry	1172.03
64300ab6c1f531f75d1b7405	2021	Four plus bed	All property types	Tralee, Kerry	909.22
64300ab6c1f531f75d1b7406	2021	Four plus bed	All property types	Kildare	1695.96
64300ab6c1f531f75d1b7407	2021	Four plus bed	All property types	Athy, Kildare	1145.19
64300ab6c1f531f75d1b7408	2021	Four plus bed	All property types	Celbridge, Kildare	1710.51
64300ab6c1f531f75d1b7409	2021	Four plus bed	All property types	Leixlip, Kildare	1769.26
64300ab6c1f531f75d1b740a	2021	Four plus bed	All property types	Maynooth, Kildare	1924.31
64300ab6c1f531f75d1b740b	2021	Four plus bed	All property types	Naas, Kildare	1817.47
64300ab6c1f531f75d1b740c	2021	Four plus bed	All property types	Newbridge, Kildare	1480.96
64300ab6c1f531f75d1b740d	2021	Four plus bed	All property types	Kilkenny	1030.65
64300ab6c1f531f75d1b740e	2021	Four plus bed	All property types	Callan, Kilkenny	997.34
64300ab6c1f531f75d1b740f	2021	Four plus bed	All property types	Laois	1021.86
64300ab6c1f531f75d1b7410	2021	Four plus bed	All property types	Portlaoise, Laois	1103.83
64300ab6c1f531f75d1b7411	2021	Four plus bed	All property types	Leitrim	675.48
64300ab6c1f531f75d1b7412	2021	Four plus bed	All property types	Carrick-On-Shannon, Leitrim	712.11
64300ab6c1f531f75d1b7413	2021	Four plus bed	All property types	Limerick	1382.91
64300ab6c1f531f75d1b7414	2021	Four plus bed	All property types	Limerick City	1478.16
64300ab6c1f531f75d1b7415	2021	Four plus bed	All property types	Annacotty, Limerick	1388.18
64300ab6c1f531f75d1b7416	2021	Four plus bed	All property types	Castletroy, Limerick	1539.56
64300ab6c1f531f75d1b7417	2021	Four plus bed	All property types	Dooradoyle, Limerick	1379.79
64300ab6c1f531f75d1b7418	2021	Four plus bed	All property types	Newcastle West, Limerick	855.65
64300ab6c1f531f75d1b7419	2021	Four plus bed	All property types	Raheen, Limerick	1324.35
64300ab6c1f531f75d1b741a	2021	Four plus bed	All property types	Longford	802.27
64300ab6c1f531f75d1b741b	2021	Four plus bed	All property types	Longford Town	817.07
64300ab6c1f531f75d1b741c	2021	Four plus bed	All property types	Louth	1396.99
64300ab6c1f531f75d1b741d	2021	Four plus bed	All property types	Drogheda, Louth	1456.72
64300ab6c1f531f75d1b741e	2021	Four plus bed	All property types	Dundalk, Louth	1369.12
64300ab6c1f531f75d1b741f	2021	Four plus bed	All property types	Mayo	797.6
64300ab6c1f531f75d1b7420	2021	Four plus bed	All property types	Ballina, Mayo	743.23
64300ab6c1f531f75d1b7421	2021	Four plus bed	All property types	Ballinrobe, Mayo	692.57
64300ab6c1f531f75d1b7422	2021	Four plus bed	All property types	Castlebar, Mayo	865.5
64300ab6c1f531f75d1b7423	2021	Four plus bed	All property types	Claremorris, Mayo	805.43
64300ab6c1f531f75d1b7424	2021	Four plus bed	All property types	Westport, Mayo	1014.45
64300ab6c1f531f75d1b7425	2021	Four plus bed	All property types	Meath	1481.54
64300ab6c1f531f75d1b7426	2021	Four plus bed	All property types	Ashbourne, Meath	1759.63
64300ab6c1f531f75d1b7427	2021	Four plus bed	All property types	Duleek, Meath	1318.14
64300ab6c1f531f75d1b7428	2021	Four plus bed	All property types	Kells, Meath	1170.95
64300ab6c1f531f75d1b7429	2021	Four plus bed	All property types	Navan, Meath	1366.25
64300ab6c1f531f75d1b742a	2021	Four plus bed	All property types	Trim, Meath	1414.89
64300ab6c1f531f75d1b742b	2021	Four plus bed	All property types	Monaghan	808.63
64300ab6c1f531f75d1b742c	2021	Four plus bed	All property types	Carrickmacross, Monaghan	964.39
64300ab6c1f531f75d1b742d	2021	Four plus bed	All property types	Castleblayney, Monaghan	804.99
64300ab6c1f531f75d1b742e	2021	Four plus bed	All property types	Monaghan Town	859.09
64300ab6c1f531f75d1b742f	2021	Four plus bed	All property types	Offaly	992.99
64300ab6c1f531f75d1b7430	2021	Four plus bed	All property types	Tullamore, Offaly	1070.62
64300ab6c1f531f75d1b7431	2021	Four plus bed	All property types	Roscommon	814.21
64300ab6c1f531f75d1b7432	2021	Four plus bed	All property types	Roscommon Town	953.77
64300ab6c1f531f75d1b7433	2021	Four plus bed	All property types	Athlone, Roscommon	1129.67
64300ab6c1f531f75d1b7434	2021	Four plus bed	All property types	Boyle, Roscommon	701.02
64300ab6c1f531f75d1b7435	2021	Four plus bed	All property types	Castlerea, Roscommon	613.39
64300ab6c1f531f75d1b7436	2021	Four plus bed	All property types	Sligo	927.66
64300ab6c1f531f75d1b7437	2021	Four plus bed	All property types	Sligo Town	980.04
64300ab6c1f531f75d1b7438	2021	Four plus bed	All property types	Ballinode, Sligo	1163.93
64300ab6c1f531f75d1b7439	2021	Four plus bed	All property types	Tubbercurry, Sligo	807.74
64300ab6c1f531f75d1b743a	2021	Four plus bed	All property types	Tipperary	907.38
64300ab6c1f531f75d1b743b	2021	Four plus bed	All property types	Clonmel, Tipperary	1023.29
64300ab6c1f531f75d1b743c	2021	Four plus bed	All property types	Nenagh, Tipperary	927.03
64300ab6c1f531f75d1b743d	2021	Four plus bed	All property types	Thurles, Tipperary	777.94
64300ab6c1f531f75d1b743e	2021	Four plus bed	All property types	Waterford	1170.5
64300ab6c1f531f75d1b743f	2021	Four plus bed	All property types	Waterford City	1277.2
64300ab6c1f531f75d1b7440	2021	Four plus bed	All property types	Dungarvan, Waterford	977.12
64300ab6c1f531f75d1b7441	2021	Four plus bed	All property types	Templars Hall, Waterford	1565.14
64300ab6c1f531f75d1b7442	2021	Four plus bed	All property types	Westmeath	1069.03
64300ab6c1f531f75d1b7443	2021	Four plus bed	All property types	Athlone, Westmeath	1075.49
64300ab6c1f531f75d1b7444	2021	Four plus bed	All property types	Mullingar, Westmeath	1125.66
64300ab6c1f531f75d1b7445	2021	Four plus bed	All property types	Wexford	996.53
64300ab6c1f531f75d1b7446	2021	Four plus bed	All property types	Enniscorthy, Wexford	891.86
64300ab6c1f531f75d1b7447	2021	Four plus bed	All property types	Gorey, Wexford	1116.49
64300ab6c1f531f75d1b7448	2021	Four plus bed	All property types	New Ross, Wexford	831.1
64300ab6c1f531f75d1b7449	2021	Four plus bed	All property types	Wicklow	1778.27
64300ab6c1f531f75d1b744a	2021	Four plus bed	All property types	Wicklow Town	1518.43
64300ab6c1f531f75d1b744b	2021	Four plus bed	All property types	Arklow, Wicklow	1247.08
64300ab6c1f531f75d1b744c	2021	Four plus bed	All property types	Bray, Wicklow	1903.09
64300ab6c1f531f75d1b744d	2021	Four plus bed	All property types	Greystones, Wicklow	2348.05
64300ab6c1f531f75d1b744e	2021	Four plus bed	Detached house	Carlow	1224.53
64300ab6c1f531f75d1b744f	2021	Four plus bed	Detached house	Carlow Town	1346.08
64300ab6c1f531f75d1b7450	2021	Four plus bed	Detached house	Cavan	811.61
64300ab6c1f531f75d1b7451	2021	Four plus bed	Detached house	Cavan Town	809.56
64300ab6c1f531f75d1b7452	2021	Four plus bed	Detached house	Clare	939.83
64300ab6c1f531f75d1b7453	2021	Four plus bed	Detached house	Ennis, Clare	1065.68
64300ab6c1f531f75d1b7454	2021	Four plus bed	Detached house	Cork	1342.84
64300ab6c1f531f75d1b7455	2021	Four plus bed	Detached house	Cork City	1790.93
64300ab6c1f531f75d1b7456	2021	Four plus bed	Detached house	Mallow, Cork	971.74
64300ab6c1f531f75d1b7457	2021	Four plus bed	Detached house	Donegal	738.77
64300ab6c1f531f75d1b7458	2021	Four plus bed	Detached house	Letterkenny, Donegal	868.77
64300ab6c1f531f75d1b7459	2021	Four plus bed	Detached house	Dublin	3065.01
64300ab6c1f531f75d1b745a	2021	Four plus bed	Detached house	Blackrock, Dublin	3462.97
64300ab6c1f531f75d1b745b	2021	Four plus bed	Detached house	Malahide, Dublin	3615.8
64300ab6c1f531f75d1b745c	2021	Four plus bed	Detached house	Rathfarnham, Dublin 16	2776.02
64300ab6c1f531f75d1b745d	2021	Four plus bed	Detached house	Foxrock, Dublin 18	3706.44
64300ab6c1f531f75d1b745e	2021	Four plus bed	Detached house	Galway	1367.58
64300ab6c1f531f75d1b745f	2021	Four plus bed	Detached house	Galway City	1886.44
64300ab6c1f531f75d1b7460	2021	Four plus bed	Detached house	Ballinasloe, Galway	920.94
64300ab6c1f531f75d1b7461	2021	Four plus bed	Detached house	Tuam, Galway	1072.38
64300ab6c1f531f75d1b7462	2021	Four plus bed	Detached house	Kerry	930.21
64300ab6c1f531f75d1b7463	2021	Four plus bed	Detached house	Killarney, Kerry	1185.24
64300ab6c1f531f75d1b7464	2021	Four plus bed	Detached house	Tralee, Kerry	922.18
64300ab6c1f531f75d1b7465	2021	Four plus bed	Detached house	Kildare	1776.32
64300ab6c1f531f75d1b7466	2021	Four plus bed	Detached house	Naas, Kildare	1816.16
64300ab6c1f531f75d1b7467	2021	Four plus bed	Detached house	Newbridge, Kildare	1634.38
64300ab6c1f531f75d1b7468	2021	Four plus bed	Detached house	Kilkenny	1044.83
64300ab6c1f531f75d1b7469	2021	Four plus bed	Detached house	Laois	1032.35
64300ab6c1f531f75d1b746a	2021	Four plus bed	Detached house	Portlaoise, Laois	1150.22
64300ab6c1f531f75d1b746b	2021	Four plus bed	Detached house	Leitrim	659.47
64300ab6c1f531f75d1b746c	2021	Four plus bed	Detached house	Limerick	1342.67
64300ab6c1f531f75d1b746d	2021	Four plus bed	Detached house	Limerick City	1542.91
64300ab6c1f531f75d1b746e	2021	Four plus bed	Detached house	Castletroy, Limerick	1691.93
64300ab6c1f531f75d1b746f	2021	Four plus bed	Detached house	Longford	805.01
64300ab6c1f531f75d1b7470	2021	Four plus bed	Detached house	Longford Town	813.37
64300ab6c1f531f75d1b7471	2021	Four plus bed	Detached house	Louth	1431.07
64300ab6c1f531f75d1b7472	2021	Four plus bed	Detached house	Drogheda, Louth	1504.22
64300ab6c1f531f75d1b7473	2021	Four plus bed	Detached house	Dundalk, Louth	1290.23
64300ab6c1f531f75d1b7474	2021	Four plus bed	Detached house	Mayo	811.63
64300ab6c1f531f75d1b7475	2021	Four plus bed	Detached house	Ballina, Mayo	729.68
64300ab6c1f531f75d1b7476	2021	Four plus bed	Detached house	Castlebar, Mayo	870.37
64300ab6c1f531f75d1b7477	2021	Four plus bed	Detached house	Claremorris, Mayo	771.85
64300ab6c1f531f75d1b7478	2021	Four plus bed	Detached house	Westport, Mayo	1049.12
64300ab6c1f531f75d1b7479	2021	Four plus bed	Detached house	Meath	1520.56
64300ab6c1f531f75d1b747a	2021	Four plus bed	Detached house	Navan, Meath	1405.58
64300ab6c1f531f75d1b747b	2021	Four plus bed	Detached house	Monaghan	802.1
64300ab6c1f531f75d1b747c	2021	Four plus bed	Detached house	Offaly	936.25
64300ab6c1f531f75d1b747d	2021	Four plus bed	Detached house	Roscommon	812.0
64300ab6c1f531f75d1b747e	2021	Four plus bed	Detached house	Roscommon Town	1002.0
64300ab6c1f531f75d1b747f	2021	Four plus bed	Detached house	Boyle, Roscommon	710.16
64300ab6c1f531f75d1b7480	2021	Four plus bed	Detached house	Sligo	935.56
64300ab6c1f531f75d1b7481	2021	Four plus bed	Detached house	Tipperary	931.16
64300ab6c1f531f75d1b7482	2021	Four plus bed	Detached house	Nenagh, Tipperary	952.13
64300ab6c1f531f75d1b7483	2021	Four plus bed	Detached house	Waterford	1109.18
64300ab6c1f531f75d1b7484	2021	Four plus bed	Detached house	Waterford City	1208.84
64300ab6c1f531f75d1b7485	2021	Four plus bed	Detached house	Westmeath	1077.79
64300ab6c1f531f75d1b7486	2021	Four plus bed	Detached house	Athlone, Westmeath	1059.44
64300ab6c1f531f75d1b7487	2021	Four plus bed	Detached house	Wexford	1016.44
64300ab6c1f531f75d1b7488	2021	Four plus bed	Detached house	Enniscorthy, Wexford	906.51
64300ab6c1f531f75d1b7489	2021	Four plus bed	Detached house	Gorey, Wexford	1093.48
64300ab6c1f531f75d1b748a	2021	Four plus bed	Detached house	Wicklow	1830.52
64300ab6c1f531f75d1b748b	2021	Four plus bed	Detached house	Arklow, Wicklow	1279.5
64300ab6c1f531f75d1b748c	2021	Four plus bed	Semi detached house	Carlow	1093.68
64300ab6c1f531f75d1b748d	2021	Four plus bed	Semi detached house	Carlow Town	1126.81
